#"+EI TIC Scan MBPR053_02_LQ1.d "
#Point,X(Minutes),Y(Counts)
803,5.296,0.694583335918903
804,5.302,0.689642909820278
805,5.308,0.683270476156835
806,5.315,0.66905780107601
807,5.321,0.652804515215319
808,5.328,0.643138464152793
809,5.334,0.630536797582389
810,5.341,0.623090358245333
811,5.347,0.617839663840998
812,5.354,0.609378885812194
813,5.360,0.604116258011486
814,5.367,0.610667692620531
815,5.373,0.62626464168068
816,5.380,0.641336521300397
817,5.386,0.652207845396645
818,5.393,0.659618484544581
819,5.399,0.661850029666423
820,5.405,0.659260482653376
821,5.412,0.658270010754377
822,5.418,0.658592212456461
823,5.425,0.662482499674218
824,5.431,0.668652065599312
825,5.438,0.667578059925698
826,5.444,0.658532545474594
827,5.451,0.653222184088391
828,5.457,0.651754376334452
829,5.464,0.643031063585432
830,5.470,0.6292718575668
831,5.477,0.616526990239914
832,5.483,0.606908672762882
833,5.490,0.596455017539706
834,5.496,0.587111168179264
835,5.503,0.581574072261966
836,5.509,0.574115699528535
837,5.515,0.569557142113863
838,5.522,0.565881656030828
839,5.528,0.555475734393146
840,5.535,0.542432532156923
841,5.541,0.536752235483143
842,5.548,0.536835769257757
843,5.554,0.537921708327745
844,5.561,0.531179339376723
845,5.567,0.518661206580934
846,5.574,0.505725404912072
847,5.580,0.493732341556716
848,5.587,0.486620037318117
849,5.593,0.486655837507238
850,5.600,0.483660555017492
851,5.606,0.47629764945505
852,5.612,0.470283217682811
853,5.619,0.470987288068847
854,5.625,0.471154355618076
855,5.632,0.470056483151715
856,5.638,0.47017581711545
857,5.645,0.463767583262887
858,5.651,0.45303945992312
859,5.658,0.445795888324413
860,5.664,0.438874518427789
861,5.671,0.436237237829248
862,5.677,0.430747875497444
863,5.684,0.425759715813325
864,5.690,0.420162952914159
865,5.697,0.417883674206823
866,5.703,0.420592555183605
867,5.710,0.422406431432375
868,5.716,0.419936218383063
869,5.722,0.418158142323413
870,5.729,0.424411242023121
871,5.735,0.432191816458636
872,5.742,0.442514204321703
873,5.748,0.458146953570973
874,5.755,0.465963328195608
875,5.761,0.463803383452007
876,5.768,0.463457314957176
877,5.774,0.465127990449464
878,5.781,0.462156574752466
879,5.787,0.452144455195109
880,5.794,0.442120402241378
881,5.800,0.435795702163429
882,5.807,0.433588023834334
883,5.813,0.434757496678936
884,5.819,0.435962769712658
885,5.826,0.432215683251383
886,5.832,0.434232427238502
887,5.839,0.436213371036501
888,5.845,0.430437607191733
889,5.852,0.423754905222579
890,5.858,0.422513831999737
891,5.865,0.417776273639462
892,5.871,0.412155643947548
893,5.878,0.412859714333584
894,5.884,0.414816791338836
895,5.891,0.413169982639295
896,5.897,0.410473035058887
897,5.904,0.4064156802919
898,5.910,0.399422710017036
899,5.917,0.393384411452051
900,5.923,0.391976270679979
901,5.929,0.391904670301738
902,5.936,0.3920120708691
903,5.942,0.394697085053135
904,5.949,0.399876179079229
905,5.955,0.409255828628791
906,5.962,0.42659505355947
907,5.968,0.440903195811282
908,5.975,0.448588303075809
909,5.981,0.449542974785688
910,5.988,0.4453066190731
911,5.994,0.437561844826706
912,6.001,0.428003194331541
913,6.007,0.422513831999737
914,6.014,0.423110501818411
915,6.020,0.422000695955677
916,6.026,0.419924284986689
917,6.033,0.420449354427123
918,6.039,0.423444636916869
919,6.046,0.424411242023121
920,6.052,0.431093943992275
921,6.059,0.441499865629957
922,6.065,0.446511892106822
923,6.072,0.449292373461845
924,6.078,0.452991726337626
925,6.085,0.45197738764588
926,6.091,0.451058516125121
927,6.098,0.452669524635542
928,6.104,0.453528729174433
929,6.111,0.449602641767556
930,6.117,0.445604953982437
931,6.124,0.443313741878727
932,6.130,0.442896073005655
933,6.136,0.440234925614367
934,6.143,0.44404167905751
935,6.149,0.454853336171891
936,6.156,0.480581738753132
937,6.162,0.514317450300984
938,6.169,0.551525780193521
939,6.175,0.591753259368551
940,6.182,0.645191008329033
941,6.188,0.708700543828739
942,6.195,0.756756331024778
943,6.201,0.781267527175924
944,6.208,0.790277241437907
945,6.214,0.790372708608895
946,6.221,0.782639867758875
947,6.227,0.77024106892682
948,6.233,0.76073015201715
949,6.240,0.755479457612815
950,6.246,0.746648744296433
951,6.253,0.733414607718234
952,6.259,0.722495550036492
953,6.266,0.721994347388806
954,6.272,0.728390647844996
955,6.279,0.733796476402186
956,6.285,0.739059104202894
957,6.292,0.743701195392181
958,6.298,0.749226357913107
959,6.305,0.756648930457417
960,6.311,0.755097588928863
961,6.318,0.744667800498434
962,6.324,0.727972978971924
963,6.331,0.711552625562003
964,6.337,0.694225334027698
965,6.343,0.672542352817069
966,6.350,0.659904886057545
967,6.356,0.654367790140246
968,6.363,0.660907291352918
969,6.369,0.680334860648957
970,6.376,0.702220709597935
971,6.382,0.720490739445746
972,6.389,0.726672238767213
973,6.395,0.72950045370773
974,6.402,0.731290463163753
975,6.408,0.727793978026321
976,6.415,0.721588611912107
977,6.421,0.713521635963629
978,6.428,0.703831718108356
979,6.434,0.687626165833159
980,6.440,0.669427736363589
981,6.447,0.653174450502897
982,6.453,0.639797113168217
983,6.460,0.629534392287016
984,6.466,0.622577222201272
985,6.473,0.615787119664758
986,6.479,0.605488598594437
987,6.486,0.594879809218405
988,6.492,0.58600136231653
989,6.499,0.576311444461257
990,6.505,0.565046318284684
991,6.512,0.551788314913738
992,6.518,0.539210515136081
993,6.525,0.529616064451796
994,6.531,0.523899967588895
995,6.538,0.517933269402151
996,6.544,0.511035766298275
997,6.550,0.507431880593481
998,6.557,0.501978318450797
999,6.563,0.492968604188813
1000,6.570,0.486667770903611
1001,6.576,0.483051951802444
1002,6.583,0.480235670258301
1003,6.589,0.470128083529956
1004,6.596,0.461929840221369
1005,6.602,0.456440477889565
1006,6.609,0.448647970057676
1007,6.615,0.438480716347464
1008,6.622,0.429614202841962
1009,6.628,0.423778772015326
1010,6.635,0.416463600038378
1011,6.641,0.407967021820454
1012,6.647,0.401141119094818
1013,6.654,0.395818824312243
1014,6.660,0.389458324045173
1015,6.667,0.385711237583898
1016,6.673,0.382489220563056
1017,6.680,0.379135936182106
1018,6.686,0.370329089658471
1019,6.693,0.364672659777437
1020,6.699,0.361987645593402
1021,6.706,0.366522336215328
1022,6.712,0.37128376136835
1023,6.719,0.373252771769976
1024,6.725,0.376940191249384
1025,6.732,0.380377009404948
1026,6.738,0.380711144503406
1027,6.745,0.379159802974853
1028,6.751,0.379601338640672
1029,6.757,0.383193290949092
1030,6.764,0.384064428884356
1031,6.770,0.381677749609659
1032,6.777,0.38380189416414
1033,6.783,0.383789960767766
1034,6.790,0.377727795410034
1035,6.796,0.373026037238879
1036,6.803,0.37100929325176
1037,6.809,0.372357767041964
1038,6.816,0.372453234212952
1039,6.822,0.373909108570518
1040,6.829,0.37179689741241
1041,6.835,0.369589219083315
1042,6.842,0.371987831754386
1043,6.848,0.375138248396987
1044,6.854,0.37538884972083
1045,6.861,0.378133530886733
1046,6.867,0.379983207324623
1047,6.874,0.380890145449008
1048,6.880,0.384505964550175
1049,6.887,0.390043060467474
1050,6.893,0.393372478055677
1051,6.900,0.39461355127852
1052,6.906,0.399649444548132
1053,6.913,0.402752127605239
1054,6.919,0.399589777566265
1055,6.926,0.393730479946882
1056,6.932,0.395711423744881
1057,6.939,0.399601710962638
1058,6.945,0.396654162058387
1059,6.952,0.398145836605073
1060,6.958,0.407060083696069
1061,6.964,0.419351481960762
1062,6.971,0.43200088211666
1063,6.977,0.439853056930415
